1784415768.2562 0.00251 0.00199 -1.77328 -0.13187
1784415768.2660 0.00245 0.00193 -1.77328 -0.13187
1784415768.2761 0.00237 0.00185 -1.77328 -0.13187
1784415768.2863 0.00229 0.00177 -1.77328 -0.13187
1784415768.2962 0.00221 0.00169 -1.77328 -0.13187
1784415768.3060 0.00215 0.00163 -1.77328 -0.13187
1784415768.3159 0.00215 0.00163 -1.77328 -0.13187
1784415768.3259 0.00214 0.00162 -1.77328 -0.13187
1784415768.3359 0.00209 0.00158 -1.77328 -0.13187
1784415768.3462 0.00203 0.00151 -1.77329 -0.13187
1784415768.3568 0.00196 0.00144 -1.77329 -0.13187
1784415768.3664 0.00189 0.00139 -1.77329 -0.13187
1784415768.3766 0.00184 0.00133 -1.77329 -0.13187
1784415768.3866 0.00176 0.00126 -1.77329 -0.13187
1784415768.3967 0.00169 0.00119 -1.77329 -0.13187
1784415768.4068 0.00162 0.00113 -1.77329 -0.13187
1784415768.4167 0.00161 0.00112 -1.77329 -0.13187
1784415768.4270 0.00160 0.00111 -1.77329 -0.13187
1784415768.4367 0.00156 0.00108 -1.77330 -0.13187
1784415768.4468 0.00150 0.00102 -1.77330 -0.13187
1784415768.4568 0.00144 0.00097 -1.77330 -0.13187
1784415768.4667 0.00138 0.00091 -1.77330 -0.13186
1784415768.4768 0.00133 0.00087 -1.77330 -0.13186
1784415768.4869 0.00126 0.00080 -1.77330 -0.13186
1784415768.4970 0.00120 0.00074 -1.77330 -0.13186
1784415768.5067 0.00113 0.00068 -1.77330 -0.13186
1784415768.5169 0.00109 0.00064 -1.77330 -0.13186
1784415768.5269 0.00109 0.00065 -1.77330 -0.13186
1784415768.5369 0.00108 0.00065 -1.77330 -0.13186
1784415768.5472 0.00104 0.00062 -1.77331 -0.13186
1784415768.5570 0.00099 0.00057 -1.77331 -0.13186
1784415768.5671 0.00093 0.00051 -1.77331 -0.13186
1784415768.5773 0.00088 0.00047 -1.77331 -0.13186
1784415768.5871 0.00083 0.00043 -1.77331 -0.13186
1784415768.5969 0.00077 0.00037 -1.77331 -0.13186
1784415768.6070 0.00071 0.00032 -1.77331 -0.13186
1784415768.6175 0.00066 0.00027 -1.77331 -0.13186
1784415768.6273 0.00064 0.00026 -1.77331 -0.13186
1784415768.6377 0.00063 0.00026 -1.77331 -0.13186
1784415768.6474 0.00061 0.00024 -1.77331 -0.13186
1784415768.6579 0.00057 0.00021 -1.77331 -0.13186
1784415768.6677 0.00052 0.00016 -1.77332 -0.13186
1784415768.6779 0.00047 0.00012 -1.77332 -0.13186
1784415768.6878 0.00043 0.00009 -1.77332 -0.13186
